session_id,customer_id,vehicle_id,station_id,charger_id,charger_type,start_time,end_time,initial_soc,target_soc,energy_consumed_kwh,charging_duration_minutes,station_utilization,queue_length,cost_inr,payment_method,date,hour,day_of_week,month,is_weekend,is_peak_hour,soc_gap,customer_segment,station_name,city,total_chargers,customer_type,customer_city,vehicle_type,vehicle_model,battery_capacity_kwh
14126,CU04993,V00296,S001,C0002,AC,2025-07-07 18:36:00,2025-07-07 22:59:52.107684361,19,87,40.8,263.9,0.75,1,489.6,UPI,2025-07-07,18,Monday,July,0,1,68,Regular,Connaught Place,Gurgaon,6,Individual,Faridabad,Sedan,MG5,60
34056,CU01752,V00536,S007,C0050,DC,2025-03-09 17:48:00,2025-03-09 18:34:02.298883212,51,72,21.0,46.0,0.23,2,336.0,UPI,2025-03-09,17,Sunday,March,1,0,21,Regular,MG Road,Delhi,9,Fleet,Faridabad,SUV,Hyundai Ioniq 5,100
69041,CU00424,V01933,S008,C0054,AC,2025-12-27 12:34:00,2025-12-27 15:33:52.363493139,31,62,17.05,179.9,0.81,3,204.6,Debit Card,2025-12-27,12,Saturday,December,1,0,31,Regular,Sector 62,Faridabad,6,Fleet,Delhi,Sedan,MG5,55
52169,CU00415,V02989,S006,C0035,AC,2025-12-12 08:38:00,2025-12-12 10:05:37.108936039,19,65,27.6,87.6,0.36,4,331.2,Debit Card,2025-12-12,8,Friday,December,0,1,46,Regular,Karol Bagh,Delhi,9,Individual,Noida,Sedan,BYD Seal,60
33394,CU03015,V02386,S007,C0044,AC,2025-01-29 20:37:00,2025-01-30 02:33:17.838559109,44,88,33.0,356.3,0.82,3,396.0,Wallet,2025-01-29,20,Wednesday,January,0,1,44,Regular,MG Road,Delhi,9,Individual,Delhi,SUV,Tata Nexon EV,75
26090,CU04806,V00311,S014,C0096,DC,2025-11-22 08:45:00,2025-11-22 09:24:27.030160364,13,51,13.3,39.5,0.27,5,212.8,UPI,2025-11-22,8,Saturday,November,1,1,38,Regular,Lajpat Nagar,Delhi,6,Fleet,Faridabad,Hatchback,Tata Tiago EV,35
26755,CU00570,V06019,S008,C0053,AC,2025-11-16 14:48:00,2025-11-16 22:17:35.266468824,17,73,44.8,449.6,0.65,1,537.6,UPI,2025-11-16,14,Sunday,November,1,0,56,Regular,Sector 62,Faridabad,6,Fleet,Faridabad,Commercial Van,Mahindra Treo,80
69407,CU02213,V05133,S018,C0117,AC,2025-10-13 22:14:00,2025-10-14 01:56:16.175413104,31,94,37.8,222.3,0.3,3,453.6,UPI,2025-10-13,22,Monday,October,0,0,63,Regular,Sector 137,Gurgaon,7,Individual,Delhi,Sedan,BYD Seal,60
53472,CU00932,V05212,S012,C0079,DC,2025-04-15 11:45:00,2025-04-15 13:44:59.739874970,19,86,50.25,120.0,0.93,2,804.0,Credit Card,2025-04-15,11,Tuesday,April,0,0,67,Regular,Golf Course Road,Ghaziabad,6,Individual,Noida,SUV,Tata Nexon EV,75
61527,CU01693,V02560,S001,C0003,DC,2025-06-10 05:14:00,2025-06-10 05:22:00.000000000,58,100,1.26,8.0,0.89,2,20.16,Credit Card,2025-06-10,5,Tuesday,June,0,0,42,Regular,Connaught Place,Gurgaon,6,Individual,Delhi,Two-Wheeler,Ather 450X,3
43382,CU00967,V01262,S005,C0031,DC,2025-04-22 08:46:00,2025-04-22 09:09:42.416201087,52,100,19.2,23.7,0.41,3,307.2,Wallet,2025-04-22,8,Tuesday,April,0,1,48,Regular,Rajouri Garden,Delhi,9,Individual,Gurgaon,Hatchback,MG Comet,40
38449,CU00027,V01202,S014,C0094,DC_FAST,2025-11-16 22:31:00,2025-11-16 22:43:26.772674689,34,84,1.5,12.4,0.27,4,30.0,Wallet,2025-11-16,22,Sunday,November,1,0,50,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,Two-Wheeler,Ather 450X,3
43793,CU04413,V04635,S005,C0026,AC,2025-11-01 19:31:00,2025-11-01 23:13:19.037046066,46,100,21.6,222.3,0.68,4,259.2,UPI,2025-11-01,19,Saturday,November,1,1,54,Regular,Rajouri Garden,Delhi,9,Individual,Noida,Hatchback,Tata Tiago EV,40
13484,CU04817,V06621,S002,C0010,DC,2025-11-15 19:07:00,2025-11-15 19:20:49.848620223,6,67,21.35,13.8,0.29,2,341.6,Credit Card,2025-11-15,19,Saturday,November,1,1,61,Regular,Cyber Hub,Ghaziabad,5,Individual,Ghaziabad,Hatchback,MG Comet,35
53158,CU04974,V03226,S006,C0038,DC_FAST,2025-01-19 17:06:00,2025-01-19 17:20:17.122310828,13,33,12.0,14.3,0.24,5,240.0,UPI,2025-01-19,17,Sunday,January,1,0,20,Regular,Karol Bagh,Delhi,9,Fleet,Noida,Commercial Van,Tata Ace EV,60
38603,CU02931,V03749,S012,C0080,DC_FAST,2025-07-23 07:47:00,2025-07-23 08:06:32.040615039,25,80,30.25,19.5,0.58,5,605.0,Credit Card,2025-07-23,7,Wednesday,July,0,0,55,Regular,Golf Course Road,Ghaziabad,6,Individual,Delhi,Sedan,MG5,55
43160,CU01011,V06872,S009,C0062,DC,2025-05-06 09:10:00,2025-05-06 09:44:33.318523484,40,91,28.05,34.6,0.27,4,448.8,Credit Card,2025-05-06,9,Tuesday,May,0,1,51,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Noida,Sedan,BYD Seal,55
66993,CU01744,V02414,S012,C0077,AC,2025-11-24 08:16:00,2025-11-24 13:19:17.422480370,22,59,29.6,303.3,0.67,7,355.2,Debit Card,2025-11-24,8,Monday,November,0,1,37,Regular,Golf Course Road,Ghaziabad,6,Individual,Gurgaon,Commercial Van,Tata Ace EV,80
29092,CU03388,V06290,S003,C0018,DC,2025-11-23 08:38:00,2025-11-23 08:46:00.000000000,49,90,0.82,8.0,0.72,1,13.12,UPI,2025-11-23,8,Sunday,November,1,1,41,Regular,Sector 18,Noida,7,Individual,Noida,Two-Wheeler,Ather 450X,2
24186,CU04830,V03104,S017,C0109,DC,2025-12-31 20:58:00,2025-12-31 21:17:18.209774020,19,69,15.0,19.3,0.59,0,240.0,Wallet,2025-12-31,20,Wednesday,December,0,1,50,Regular,Udyog Vihar,Delhi,5,Individual,Gurgaon,Hatchback,Tata Tiago EV,30
40508,CU04612,V02274,S018,C0116,AC,2025-06-27 18:09:00,2025-06-27 23:17:12.732050715,24,67,51.6,308.2,0.32,2,619.2,Credit Card,2025-06-27,18,Friday,June,0,1,43,Regular,Sector 137,Gurgaon,7,Individual,Delhi,Commercial Van,Tata Ace EV,120
44483,CU01426,V05096,S010,C0072,DC,2025-07-08 19:37:00,2025-07-08 19:56:38.803116239,13,34,7.35,19.6,0.5,6,117.6,UPI,2025-07-08,19,Tuesday,July,0,1,21,Regular,Saket,Noida,7,Individual,Delhi,Hatchback,MG Comet,35
22143,CU02602,V06635,S004,C0019,AC,2025-11-11 10:01:00,2025-11-11 11:13:50.015225925,27,60,19.8,72.8,0.73,7,237.6,Credit Card,2025-11-11,10,Tuesday,November,0,0,33,Regular,DLF Phase 3,Gurgaon,7,Individual,Faridabad,Sedan,MG5,60
57212,CU03428,V03707,S005,C0032,DC_FAST,2025-08-24 13:08:00,2025-08-24 13:30:03.930136536,22,85,18.9,22.1,0.48,5,378.0,Debit Card,2025-08-24,13,Sunday,August,1,0,63,Regular,Rajouri Garden,Delhi,9,Individual,Ghaziabad,Hatchback,Tata Tiago EV,30
23510,CU04668,V05818,S020,C0125,DC_FAST,2025-03-28 15:55:00,2025-03-28 16:13:24.196681024,5,55,15.0,18.4,0.87,2,300.0,Credit Card,2025-03-28,15,Friday,March,0,0,50,Regular,Sohna Road,Delhi,7,Individual,Faridabad,Hatchback,Tata Tiago EV,30
29353,CU02546,V07302,S007,C0047,DC,2025-02-16 05:22:00,2025-02-16 05:30:00.000000000,12,67,1.65,8.0,0.8,3,26.4,UPI,2025-02-16,5,Sunday,February,1,0,55,Regular,MG Road,Delhi,9,Individual,Noida,Two-Wheeler,Ather 450X,3
49255,CU00919,V03883,S002,C0008,AC,2025-02-12 14:18:00,2025-02-12 21:35:12.999913772,33,100,46.9,437.2,0.34,2,562.8,Wallet,2025-02-12,14,Wednesday,February,0,0,67,Regular,Cyber Hub,Ghaziabad,5,Individual,Faridabad,SUV,Hyundai Ioniq 5,70
48496,CU00196,V06973,S007,C0045,DC,2025-04-07 20:48:00,2025-04-07 21:36:31.619885706,28,92,35.2,48.5,0.31,5,563.2,UPI,2025-04-07,20,Monday,April,0,1,64,Regular,MG Road,Delhi,9,Fleet,Gurgaon,Sedan,MG5,55
10477,CU03529,V05304,S002,C0011,DC,2025-04-14 15:26:00,2025-04-14 15:34:00.000000000,52,89,1.11,8.0,0.34,1,17.76,UPI,2025-04-14,15,Monday,April,0,0,37,Regular,Cyber Hub,Ghaziabad,5,Fleet,Faridabad,Two-Wheeler,Ather 450X,3
27474,CU03276,V06021,S007,C0046,DC_FAST,2025-05-17 21:22:00,2025-05-17 21:30:00.000000000,8,77,2.76,8.0,0.84,2,55.2,Wallet,2025-05-17,21,Saturday,May,1,0,69,Regular,MG Road,Delhi,9,Fleet,Faridabad,Two-Wheeler,Ather 450X,4
20656,CU02870,V03751,S002,C0009,AC,2025-07-12 18:54:00,2025-07-13 01:03:45.605795501,23,55,38.4,369.8,0.44,3,460.8,UPI,2025-07-12,18,Saturday,July,1,1,32,Regular,Cyber Hub,Ghaziabad,5,Individual,Faridabad,Commercial Van,Mahindra Treo,120
53024,CU01759,V03418,S004,C0023,DC,2025-07-27 17:42:00,2025-07-27 19:11:04.349692841,13,67,40.5,89.1,0.53,3,648.0,Wallet,2025-07-27,17,Sunday,July,1,0,54,Regular,DLF Phase 3,Gurgaon,7,Individual,Faridabad,SUV,Mahindra XUV400,75
13022,CU00464,V04560,S003,C0018,DC,2025-08-04 15:06:00,2025-08-04 16:52:26.411446879,40,100,42.0,106.4,0.48,1,672.0,Wallet,2025-08-04,15,Monday,August,0,0,60,Regular,Sector 18,Noida,7,Individual,Delhi,SUV,Hyundai Ioniq 5,70
30300,CU03489,V00016,S007,C0049,DC,2025-04-17 17:55:00,2025-04-17 18:03:00.000000000,44,72,8.4,8.0,0.48,2,134.4,UPI,2025-04-17,17,Thursday,April,0,0,28,Regular,MG Road,Delhi,9,Individual,Faridabad,Hatchback,Tata Tiago EV,30
37004,CU01669,V06374,S003,C0015,AC,2025-07-08 19:19:00,2025-07-08 19:58:08.519046951,49,71,13.2,39.1,0.35,0,158.4,UPI,2025-07-08,19,Tuesday,July,0,1,22,Regular,Sector 18,Noida,7,Individual,Delhi,Sedan,BYD Seal,60
69300,CU00720,V03737,S006,C0042,DC_FAST,2025-03-04 11:32:00,2025-03-04 11:42:45.902245423,28,60,0.96,10.8,0.74,3,19.2,Wallet,2025-03-04,11,Tuesday,March,0,0,32,Regular,Karol Bagh,Delhi,9,Individual,Gurgaon,Two-Wheeler,Ola S1,3
40299,CU01146,V03967,S008,C0058,DC,2025-11-21 19:55:00,2025-11-21 20:44:06.287083119,9,72,31.5,49.1,0.62,3,504.0,UPI,2025-11-21,19,Friday,November,0,1,63,Regular,Sector 62,Faridabad,6,Individual,Noida,Sedan,MG5,50
34911,CU01725,V05393,S015,C0101,AC,2025-04-10 12:50:00,2025-04-10 15:59:34.251234785,47,100,21.2,189.6,0.24,2,254.4,Debit Card,2025-04-10,12,Thursday,April,0,0,53,Regular,Sector 29,Delhi,8,Fleet,Ghaziabad,Hatchback,Tata Tiago EV,40
35705,CU03009,V03003,S013,C0086,AC,2025-10-20 07:50:00,2025-10-20 10:55:06.151818310,52,85,19.8,185.1,0.26,2,237.6,UPI,2025-10-20,7,Monday,October,0,0,33,Regular,Indirapuram,Noida,8,Fleet,Noida,Sedan,MG5,60
12696,CU01103,V06827,S020,C0129,AC,2025-06-23 15:47:00,2025-06-23 19:44:01.306421196,23,90,19.2,237.0,0.6,2,281.4,UPI,2025-06-23,15,Monday,June,0,0,67,Regular,Sohna Road,Delhi,7,Fleet,Gurgaon,Hatchback,MG Comet,35
36518,CU01426,V02553,S014,C0092,AC,2025-01-31 20:10:00,2025-02-01 04:30:44.013269398,19,82,51.66,500.7,0.57,5,619.92,Wallet,2025-01-31,20,Friday,January,0,1,63,Regular,Lajpat Nagar,Delhi,6,Individual,Delhi,SUV,Mahindra XUV400,82
65944,CU01791,V02127,S003,C0013,AC,2025-11-08 15:35:00,2025-11-08 16:14:15.518736579,59,100,12.3,39.3,0.73,1,147.6,UPI,2025-11-08,15,Saturday,November,1,0,41,Regular,Sector 18,Noida,7,Individual,Ghaziabad,Hatchback,Tata Tiago EV,30
45731,CU04006,V05287,S007,C0047,DC,2025-06-10 11:04:00,2025-06-10 12:51:06.635614933,50,89,46.8,107.1,0.78,3,748.8,Credit Card,2025-06-10,11,Tuesday,June,0,0,39,Regular,MG Road,Delhi,9,Individual,Faridabad,Commercial Van,Mahindra Treo,120
41154,CU03978,V03325,S008,C0058,DC,2025-01-04 20:29:00,2025-01-04 21:00:13.601894107,44,82,13.3,31.2,0.41,6,212.8,UPI,2025-01-04,20,Saturday,January,1,1,38,Regular,Sector 62,Faridabad,6,Individual,Ghaziabad,Hatchback,MG Comet,35
15165,CU00896,V06136,S003,C0017,AC,2025-11-05 19:07:00,2025-11-05 20:44:32.450373005,35,96,33.55,97.5,0.72,0,402.6,UPI,2025-11-05,19,Wednesday,November,0,1,61,Regular,Sector 18,Noida,7,Individual,Delhi,Sedan,BYD Seal,55
35039,CU04711,V07469,S017,C0109,DC,2025-05-08 22:16:00,2025-05-08 22:24:00.751108659,44,68,12.0,8.0,0.39,1,192.0,UPI,2025-05-08,22,Thursday,May,0,0,24,Regular,Udyog Vihar,Delhi,5,Fleet,Faridabad,Sedan,BYD Seal,50
21085,CU00759,V00699,S003,C0015,AC,2025-09-21 19:13:00,2025-09-21 20:48:02.471976271,55,100,33.75,95.0,0.29,2,405.0,UPI,2025-09-21,19,Sunday,September,1,1,45,Regular,Sector 18,Noida,7,Individual,Noida,SUV,Mahindra XUV400,75
66011,CU04388,V00675,S020,C0128,DC,2025-10-08 12:59:00,2025-10-08 13:12:54.713646037,52,79,1.08,13.9,0.27,4,17.28,UPI,2025-10-08,12,Wednesday,October,0,0,27,Regular,Sohna Road,Delhi,7,Individual,Delhi,Two-Wheeler,Ather 450X,4
53975,CU00324,V05860,S013,C0090,DC,2025-07-12 15:02:00,2025-07-12 15:10:04.113691938,10,58,1.44,8.1,0.27,6,23.04,Credit Card,2025-07-12,15,Saturday,July,1,0,48,Regular,Indirapuram,Noida,8,Individual,Gurgaon,Two-Wheeler,Ola S1,3
31933,CU01436,V03935,S018,C0120,AC,2025-03-26 17:19:00,2025-03-26 18:47:21.112338057,20,49,19.2,88.4,0.93,3,285.36,UPI,2025-03-26,17,Wednesday,March,0,0,29,Regular,Sector 137,Gurgaon,7,Individual,Noida,SUV,Mahindra XUV400,82
47725,CU02757,V06273,S008,C0055,AC,2025-01-04 10:23:00,2025-01-04 12:58:40.556496461,41,100,47.2,155.7,0.81,4,566.4,UPI,2025-01-04,10,Saturday,January,1,0,59,Regular,Sector 62,Faridabad,6,Individual,Ghaziabad,Commercial Van,Mahindra Treo,80
44335,CU00923,V01678,S006,C0035,AC,2025-11-04 11:38:00,2025-11-04 11:46:00.000000000,13,36,0.46,8.0,0.69,3,5.52,Wallet,2025-11-04,11,Tuesday,November,0,0,23,Regular,Karol Bagh,Delhi,9,Individual,Delhi,Two-Wheeler,Ola S1,2
61054,CU00578,V07161,S013,C0083,DC_FAST,2025-08-17 07:14:00,2025-08-17 07:22:00.000000000,15,65,1.5,8.0,0.73,3,30.0,Credit Card,2025-08-17,7,Sunday,August,1,0,50,Regular,Indirapuram,Noida,8,Individual,Ghaziabad,Two-Wheeler,Ather 450X,3
17413,CU00834,V02057,S006,C0041,DC,2025-12-08 20:58:00,2025-12-08 22:36:15.396736286,12,55,32.25,98.3,0.75,7,516.0,Wallet,2025-12-08,20,Monday,December,0,1,43,Regular,Karol Bagh,Delhi,9,Fleet,Delhi,SUV,Tata Nexon EV,75
67507,CU04809,V05999,S018,C0117,AC,2025-08-11 07:36:00,2025-08-11 11:09:01.811943687,25,73,33.6,213.0,0.28,5,403.2,Debit Card,2025-08-11,7,Monday,August,0,0,48,Regular,Sector 137,Gurgaon,7,Individual,Gurgaon,SUV,Mahindra XUV400,70
32452,CU04275,V04892,S010,C0066,AC,2025-09-08 16:46:00,2025-09-08 20:15:10.745605330,42,86,22.0,209.2,0.3,0,264.0,Credit Card,2025-09-08,16,Monday,September,0,0,44,Regular,Saket,Noida,7,Fleet,Delhi,Sedan,BYD Seal,50
35935,CU04151,V04089,S014,C0095,AC,2025-05-19 20:15:00,2025-05-19 21:17:33.582118109,34,56,8.8,62.6,0.79,5,105.6,UPI,2025-05-19,20,Monday,May,0,1,22,Regular,Lajpat Nagar,Delhi,6,Fleet,Gurgaon,Hatchback,Tata Tiago EV,40
39288,CU02807,V04057,S020,C0125,DC_FAST,2025-08-30 08:04:00,2025-08-30 08:17:05.898258487,26,58,12.8,13.1,0.31,1,256.0,UPI,2025-08-30,8,Saturday,August,1,1,32,Regular,Sohna Road,Delhi,7,Individual,Delhi,Hatchback,MG Comet,40
53261,CU02089,V01076,S011,C0073,AC,2025-11-14 15:58:00,2025-11-14 18:49:31.566068332,38,69,24.8,171.5,0.68,5,297.6,UPI,2025-11-14,15,Friday,November,0,0,31,Regular,Vasant Kunj,Delhi,4,Individual,Noida,Commercial Van,Mahindra Treo,80
39389,CU00243,V03755,S013,C0084,AC,2025-09-14 18:24:00,2025-09-14 20:16:21.470646593,49,100,17.85,112.4,0.68,0,214.2,Wallet,2025-09-14,18,Sunday,September,1,1,51,Regular,Indirapuram,Noida,8,Fleet,Gurgaon,Hatchback,MG Comet,35
12025,CU04195,V07608,S007,C0044,AC,2025-06-23 14:13:00,2025-06-23 23:42:08.600704489,52,100,57.6,569.1,0.58,5,691.2,Credit Card,2025-06-23,14,Monday,June,0,0,48,Regular,MG Road,Delhi,9,Fleet,Ghaziabad,Commercial Van,Mahindra Treo,120
29374,CU04070,V04872,S007,C0044,AC,2025-10-24 08:39:00,2025-10-24 14:08:00.621343960,17,77,33.0,329.0,0.6,3,396.0,Debit Card,2025-10-24,8,Friday,October,0,1,60,Regular,MG Road,Delhi,9,Individual,Gurgaon,Sedan,MG5,55
62675,CU04920,V00327,S012,C0079,DC,2025-09-30 15:36:00,2025-09-30 16:36:16.104383874,32,65,27.06,60.3,0.56,3,432.96,Credit Card,2025-09-30,15,Tuesday,September,0,0,33,Regular,Golf Course Road,Ghaziabad,6,Fleet,Noida,SUV,Hyundai Ioniq 5,82
44434,CU04173,V05185,S011,C0076,AC,2025-05-29 19:28:00,2025-05-29 21:54:51.028774276,12,49,22.2,146.9,0.81,2,266.4,UPI,2025-05-29,19,Thursday,May,0,1,37,Regular,Vasant Kunj,Delhi,4,Individual,Delhi,Commercial Van,Tata Ace EV,60
27785,CU04421,V07426,S012,C0077,AC,2025-07-02 13:14:00,2025-07-02 14:59:46.439021614,18,49,10.85,105.8,0.35,3,130.2,Wallet,2025-07-02,13,Wednesday,July,0,0,31,Regular,Golf Course Road,Ghaziabad,6,Individual,Gurgaon,Hatchback,MG Comet,35
30760,CU04000,V06001,S002,C0009,AC,2025-10-22 12:01:00,2025-10-22 15:18:46.243920506,58,100,21.0,197.8,0.31,3,252.0,UPI,2025-10-22,12,Wednesday,October,0,0,42,Regular,Cyber Hub,Ghaziabad,5,Fleet,Noida,Sedan,MG5,50
69959,CU03214,V01249,S008,C0056,DC,2025-06-21 05:45:00,2025-06-21 06:24:21.623357691,16,50,13.6,39.4,0.74,2,217.6,Credit Card,2025-06-21,5,Saturday,June,1,0,34,Regular,Sector 62,Faridabad,6,Individual,Gurgaon,Hatchback,Tata Tiago EV,40
27649,CU04718,V05825,S017,C0109,DC,2025-10-21 14:29:00,2025-10-21 14:46:30.252342916,45,73,19.2,17.5,0.79,4,179.2,Credit Card,2025-10-21,14,Tuesday,October,0,0,28,Regular,Udyog Vihar,Delhi,5,Individual,Faridabad,Hatchback,Tata Tiago EV,40
15934,CU03918,V02813,S016,C0108,DC,2025-08-08 10:03:00,2025-08-08 10:58:20.696509865,6,39,19.8,55.3,0.66,7,316.8,UPI,2025-08-08,10,Friday,August,0,0,33,Regular,Greater Kailash,Delhi,4,Individual,Faridabad,Sedan,BYD Seal,60
32794,CU03576,V06706,S017,C0109,DC,2025-07-14 10:00:00,2025-07-14 10:33:21.537456428,44,100,19.6,33.4,0.71,4,313.6,Credit Card,2025-07-14,10,Monday,July,0,0,56,Regular,Udyog Vihar,Delhi,5,Individual,Faridabad,Hatchback,MG Comet,35
21841,CU04494,V06575,S012,C0080,DC_FAST,2025-07-25 08:16:00,2025-07-25 08:24:00.000000000,47,100,2.12,8.0,0.76,2,42.4,UPI,2025-07-25,8,Friday,July,0,1,53,Regular,Golf Course Road,Ghaziabad,6,Individual,Delhi,Two-Wheeler,Ather 450X,4
47994,CU00536,V05976,S020,C0129,AC,2025-09-27 18:54:00,2025-09-27 20:58:09.809579853,33,53,12.0,124.2,0.61,6,144.0,Credit Card,2025-09-27,18,Saturday,September,1,1,20,Regular,Sohna Road,Delhi,7,Individual,Ghaziabad,Sedan,BYD Seal,60
26935,CU00791,V03296,S010,C0072,DC,2025-06-06 05:05:00,2025-06-06 05:25:00.923136792,25,79,21.6,20.0,0.23,1,345.6,Credit Card,2025-06-06,5,Friday,June,0,0,54,Regular,Saket,Noida,7,Fleet,Faridabad,Hatchback,MG Comet,40
55690,CU04453,V07216,S002,C0011,DC,2025-05-17 12:13:00,2025-05-17 12:21:00.000000000,59,100,16.4,8.0,0.48,3,262.4,UPI,2025-05-17,12,Saturday,May,1,0,41,Regular,Cyber Hub,Ghaziabad,5,Individual,Noida,Hatchback,MG Comet,40
41707,CU03474,V01083,S005,C0032,DC_FAST,2025-10-04 08:08:00,2025-10-04 08:16:00.000000000,20,46,15.6,8.0,0.64,3,312.0,UPI,2025-10-04,8,Saturday,October,1,1,26,Regular,Rajouri Garden,Delhi,9,Individual,Faridabad,Sedan,MG5,60
16055,CU01174,V07008,S002,C0011,DC,2025-03-18 07:56:00,2025-03-18 08:21:13.675777607,48,72,13.2,25.2,0.71,4,211.2,Wallet,2025-03-18,7,Tuesday,March,0,0,24,Regular,Cyber Hub,Ghaziabad,5,Fleet,Noida,Sedan,BYD Seal,55
25648,CU03956,V01760,S015,C0101,AC,2025-01-12 20:55:00,2025-01-13 00:31:01.163340285,37,69,22.4,216.0,0.36,2,268.8,Credit Card,2025-01-12,20,Sunday,January,1,1,32,Power User,Sector 29,Delhi,8,Individual,Delhi,SUV,Mahindra XUV400,70
56244,CU00772,V08000,S006,C0036,AC,2025-05-17 10:03:00,2025-05-17 10:18:27.239328226,35,86,2.04,15.5,0.76,3,24.48,Wallet,2025-05-17,10,Saturday,May,1,0,51,Regular,Karol Bagh,Delhi,9,Individual,Faridabad,Two-Wheeler,Ola S1,4
63443,CU02297,V05587,S006,C0037,DC_FAST,2025-12-27 15:52:00,2025-12-27 16:03:47.663734597,44,100,2.24,11.8,0.83,4,44.8,UPI,2025-12-27,15,Saturday,December,1,0,56,Regular,Karol Bagh,Delhi,9,Individual,Gurgaon,Two-Wheeler,Ola S1,4
61948,CU04255,V01636,S019,C0124,DC,2025-01-15 09:56:00,2025-01-15 10:15:39.084856981,57,100,15.05,19.7,0.72,7,240.8,Wallet,2025-01-15,9,Wednesday,January,0,1,43,Regular,Nehru Place,Gurgaon,4,Individual,Delhi,Hatchback,MG Comet,35
65266,CU02351,V06367,S001,C0001,DC_FAST,2025-12-16 16:37:00,2025-12-16 16:45:31.918123643,5,25,11.0,8.5,0.94,2,220.0,Wallet,2025-12-16,16,Tuesday,December,0,0,20,Regular,Connaught Place,Gurgaon,6,Individual,Delhi,Sedan,BYD Seal,55
22683,CU00763,V02097,S009,C0061,AC,2025-06-05 07:36:00,2025-06-05 09:04:41.547012486,18,45,8.1,88.7,0.48,3,97.2,UPI,2025-06-05,7,Thursday,June,0,0,27,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Faridabad,Hatchback,Tata Tiago EV,30
14542,CU04438,V05527,S003,C0016,DC_FAST,2025-07-09 17:57:00,2025-07-09 18:40:17.250740416,27,94,40.2,43.3,0.89,4,804.0,UPI,2025-07-09,17,Wednesday,July,0,0,67,Power User,Sector 18,Noida,7,Individual,Faridabad,Sedan,MG5,60
66495,CU03938,V06196,S011,C0074,AC,2025-06-06 16:25:00,2025-06-06 16:46:21.083390529,21,75,1.62,21.4,0.72,0,19.44,UPI,2025-06-06,16,Friday,June,0,0,54,Regular,Vasant Kunj,Delhi,4,Individual,Gurgaon,Two-Wheeler,Ather 450X,3
41438,CU03769,V03398,S012,C0081,DC,2025-09-02 08:44:00,2025-09-02 09:09:50.122172514,42,91,24.5,25.8,0.58,2,392.0,Credit Card,2025-09-02,8,Tuesday,September,0,1,49,Regular,Golf Course Road,Ghaziabad,6,Individual,Ghaziabad,Sedan,BYD Seal,50
32327,CU02110,V00728,S010,C0071,DC_FAST,2025-05-06 08:45:00,2025-05-06 09:07:12.069783423,49,84,21.0,22.2,0.3,5,420.0,UPI,2025-05-06,8,Tuesday,May,0,1,35,Regular,Saket,Noida,7,Individual,Noida,Sedan,BYD Seal,60
36478,CU01668,V05241,S009,C0061,AC,2025-02-14 15:35:00,2025-02-14 21:29:57.470422240,28,86,34.8,355.0,0.61,3,417.6,UPI,2025-02-14,15,Friday,February,0,0,58,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Delhi,Sedan,MG5,60
20010,CU03407,V06137,S005,C0034,DC_FAST,2025-10-27 05:39:00,2025-10-27 05:47:00.000000000,42,95,21.2,8.0,0.59,3,424.0,UPI,2025-10-27,5,Monday,October,0,0,53,Regular,Rajouri Garden,Delhi,9,Individual,Gurgaon,Hatchback,MG Comet,40
19857,CU03110,V07070,S003,C0013,AC,2025-08-03 14:17:00,2025-08-03 15:28:21.105839052,46,100,21.6,71.4,0.59,1,259.2,Credit Card,2025-08-03,14,Sunday,August,1,0,54,Regular,Sector 18,Noida,7,Individual,Noida,Hatchback,MG Comet,40
28687,CU04866,V03181,S013,C0087,DC_FAST,2025-11-01 12:04:00,2025-11-01 12:12:00.000000000,45,78,16.5,8.0,0.28,3,330.0,UPI,2025-11-01,12,Saturday,November,1,0,33,Regular,Indirapuram,Noida,8,Individual,Faridabad,Sedan,MG5,50
37263,CU02840,V02963,S005,C0031,DC,2025-12-23 00:01:00,2025-12-23 00:29:52.083254222,58,100,23.1,28.9,0.49,0,369.6,Wallet,2025-12-23,0,Tuesday,December,0,0,42,Regular,Rajouri Garden,Delhi,9,Individual,Delhi,Sedan,BYD Seal,55
47583,CU02148,V05851,S016,C0106,DC_FAST,2025-03-16 21:49:00,2025-03-16 22:22:24.478929088,21,69,38.4,33.4,0.94,5,768.0,UPI,2025-03-16,21,Sunday,March,1,0,48,Regular,Greater Kailash,Delhi,4,Individual,Noida,Commercial Van,Tata Ace EV,80
10117,CU03040,V05264,S015,C0103,DC,2025-04-17 08:43:00,2025-04-17 09:02:43.041923441,47,74,8.1,19.7,0.72,4,129.6,UPI,2025-04-17,8,Thursday,April,0,1,27,Regular,Sector 29,Delhi,8,Individual,Delhi,Hatchback,MG Comet,30
20206,CU02973,V03393,S015,C0102,AC,2025-05-21 03:42:00,2025-05-21 05:36:33.800695475,5,58,18.55,114.6,0.45,4,222.6,Debit Card,2025-05-21,3,Wednesday,May,0,0,53,Regular,Sector 29,Delhi,8,Individual,Delhi,Hatchback,Tata Tiago EV,35
