station_id,date,electricity_consumed_kwh,electricity_cost_inr
S016,2025-05-26,115.41,980.98
S016,2025-05-27,62.42,530.57
S016,2025-05-29,95.4,810.9
S016,2025-05-30,168.96,1436.16
S016,2025-05-31,51.87,440.9
S016,2025-06-01,58.96,501.16
S016,2025-06-02,83.2,707.2
S016,2025-06-03,59.39,504.82
S016,2025-06-04,41.53,353.0
S016,2025-06-05,62.87,534.4
S016,2025-06-06,30.88,262.48
S016,2025-06-07,136.07,1156.6
S016,2025-06-08,148.64,1263.44
S016,2025-06-09,18.25,155.12
S016,2025-06-10,112.16,953.36
S016,2025-06-11,210.72,1791.12
S016,2025-06-12,124.16,1055.36
S016,2025-06-13,114.7,974.95
S016,2025-06-14,73.66,626.11
S016,2025-06-15,156.52,1330.42
S016,2025-06-16,1.09,9.26
S016,2025-06-17,138.58,1177.93
S016,2025-06-18,128.26,1090.21
S016,2025-06-19,127.85,1086.72
S016,2025-06-20,23.87,202.9
S016,2025-06-21,38.7,328.95
S016,2025-06-22,203.15,1726.78
S016,2025-06-23,95.14,808.69
S016,2025-06-24,134.84,1146.14
S016,2025-06-25,116.25,988.12
S016,2025-06-26,54.95,467.08
S016,2025-06-27,46.39,394.32
S016,2025-06-28,4.59,39.02
S016,2025-06-29,53.6,455.6
S016,2025-06-30,22.2,188.7
S016,2025-07-01,113.52,964.92
S016,2025-07-02,90.77,771.54
S016,2025-07-03,67.45,573.33
S016,2025-07-04,64.83,551.05
S016,2025-07-05,61.84,525.64
S016,2025-07-06,71.42,607.07
S016,2025-07-07,73.52,624.92
S016,2025-07-08,65.54,557.09
S016,2025-07-09,200.96,1708.16
S016,2025-07-10,192.14,1633.19
S016,2025-07-11,62.65,532.52
S016,2025-07-12,27.34,232.39
S016,2025-07-13,104.25,886.12
S016,2025-07-14,106.66,906.61
S016,2025-07-15,71.06,604.01
S016,2025-07-16,29.62,251.77
S016,2025-07-17,53.42,454.07
S016,2025-07-18,112.85,959.22
S016,2025-07-19,74.46,632.91
S016,2025-07-20,45.43,386.16
S016,2025-07-21,111.12,944.52
S016,2025-07-22,150.97,1283.24
S016,2025-07-23,122.78,1043.63
S016,2025-07-24,10.86,92.31
S016,2025-07-25,140.24,1192.04
S016,2025-07-26,146.87,1248.4
S016,2025-07-27,41.26,350.71
S016,2025-07-28,154.7,1314.95
S016,2025-07-29,94.49,803.16
S016,2025-07-30,119.93,1019.41
S016,2025-07-31,228.63,1943.36
S016,2025-08-01,139.24,1183.54
S016,2025-08-02,135.55,1152.18
S016,2025-08-03,106.36,904.06
S016,2025-08-04,111.81,950.38
S016,2025-08-05,84.82,720.97
S016,2025-08-06,175.48,1491.58
S016,2025-08-07,61.45,522.33
S016,2025-08-08,47.89,407.06
S016,2025-08-09,107.62,914.77
S016,2025-08-10,135.54,1152.09
S016,2025-08-11,53.63,455.86
S016,2025-08-12,194.43,1652.66
S016,2025-08-13,133.57,1135.34
S016,2025-08-14,99.97,849.74
S016,2025-08-15,75.63,642.86
S016,2025-08-16,176.31,1498.64
S016,2025-08-17,38.76,329.46
S016,2025-08-18,161.58,1373.43
S016,2025-08-19,159.63,1356.86
S016,2025-08-20,75.23,639.46
S016,2025-08-21,30.68,260.78
S016,2025-08-22,62.76,533.46
S016,2025-08-23,109.0,926.5
S016,2025-08-24,171.27,1455.8
S016,2025-08-25,165.73,1408.7
S016,2025-08-26,66.41,564.48
S016,2025-08-27,48.01,408.08
S016,2025-08-28,24.17,205.45
S016,2025-08-29,155.37,1320.64
S016,2025-08-30,134.82,1145.97
S016,2025-08-31,176.33,1498.8
S016,2025-09-01,219.85,1868.72
S016,2025-09-02,96.04,816.34
S016,2025-09-03,245.09,2083.26
S016,2025-09-04,133.44,1134.24
S016,2025-09-05,42.36,360.06
S016,2025-09-06,175.78,1494.13
S016,2025-09-07,31.14,264.69
S016,2025-09-08,102.42,870.57
S016,2025-09-09,72.95,620.08
S016,2025-09-10,57.03,484.76
S016,2025-09-11,160.01,1360.08
S016,2025-09-12,122.17,1038.44
S016,2025-09-13,247.25,2101.62
S016,2025-09-14,75.17,638.95
S016,2025-09-15,184.56,1568.76
S016,2025-09-16,208.53,1772.5
S016,2025-09-17,87.47,743.5
S016,2025-09-18,11.32,96.22
S016,2025-09-19,45.99,390.92
S016,2025-09-20,168.38,1431.23
S016,2025-09-21,44.56,378.76
S016,2025-09-22,116.06,986.51
S016,2025-09-23,108.91,925.74
S016,2025-09-24,118.65,1008.53
S016,2025-09-25,160.63,1365.36
S016,2025-09-26,223.96,1903.66
S016,2025-09-27,177.72,1510.62
S016,2025-09-28,151.63,1288.86
S016,2025-09-29,149.44,1270.24
S016,2025-09-30,57.51,488.84
S016,2025-10-01,157.62,1339.77
S016,2025-10-02,25.99,220.92
S016,2025-10-03,184.76,1570.46
S016,2025-10-04,99.12,842.52
S016,2025-10-05,33.38,283.73
S016,2025-10-06,117.68,1000.28
S016,2025-10-07,284.41,2417.48
S016,2025-10-08,1.97,16.74
S016,2025-10-09,210.71,1791.04
S016,2025-10-10,159.46,1355.41
S016,2025-10-11,76.42,649.57
S016,2025-10-12,106.53,905.5
S016,2025-10-13,267.65,2275.02
S016,2025-10-14,144.94,1231.99
S016,2025-10-15,121.34,1031.39
S016,2025-10-16,93.35,793.47
S016,2025-10-17,96.4,819.4
S016,2025-10-18,85.82,729.47
S016,2025-10-19,112.36,955.06
S016,2025-10-20,74.6,634.1
S016,2025-10-21,159.34,1354.39
S016,2025-10-22,226.72,1927.12
S016,2025-10-23,58.78,499.63
S016,2025-10-24,163.86,1392.81
S016,2025-10-25,69.02,586.67
S016,2025-10-26,130.51,1109.34
S016,2025-10-27,93.31,793.14
S016,2025-10-28,222.13,1888.1
S016,2025-10-29,103.21,877.28
S016,2025-10-30,144.41,1227.48
S016,2025-10-31,131.12,1114.52
S016,2025-11-01,310.86,2642.31
S016,2025-11-02,148.62,1263.27
S016,2025-11-03,54.19,460.62
S016,2025-11-04,221.83,1885.56
S016,2025-11-05,83.09,706.26
S016,2025-11-06,117.92,1002.32
S016,2025-11-07,120.63,1025.36
S016,2025-11-08,170.23,1446.96
S016,2025-11-09,93.37,793.64
S016,2025-11-10,129.11,1097.44
S016,2025-11-11,102.13,868.1
S016,2025-11-12,145.26,1234.71
S016,2025-11-14,51.65,439.02
S016,2025-11-15,261.5,2222.75
S016,2025-11-16,98.43,836.66
S016,2025-11-17,162.67,1382.7
S016,2025-11-18,141.74,1204.79
S016,2025-11-19,255.35,2170.48
S016,2025-11-20,39.45,335.33
S016,2025-11-21,255.7,2173.45
S016,2025-11-22,108.82,924.97
S016,2025-11-23,85.14,723.69
S016,2025-11-24,316.89,2693.56
S016,2025-11-25,253.0,2150.5
S016,2025-11-26,148.41,1261.48
S016,2025-11-27,187.53,1594.0
S016,2025-11-28,149.28,1268.88
S016,2025-11-29,102.23,868.96
S016,2025-11-30,154.02,1309.17
S016,2025-12-01,53.41,453.98
S016,2025-12-02,244.8,2080.8
S016,2025-12-03,114.89,976.56
S016,2025-12-04,287.66,2445.11
S016,2025-12-05,75.83,644.55
S016,2025-12-06,48.92,415.82
S016,2025-12-07,223.49,1899.66
S016,2025-12-08,293.68,2496.28
S016,2025-12-09,223.8,1902.3
S016,2025-12-10,142.78,1213.63
S016,2025-12-11,176.09,1496.76
S016,2025-12-12,193.75,1646.88
S016,2025-12-13,164.94,1401.99
S016,2025-12-14,74.56,633.76
S016,2025-12-15,110.63,940.36
S016,2025-12-16,279.28,2373.88
S016,2025-12-17,81.33,691.3
S016,2025-12-18,110.82,941.97
S016,2025-12-19,69.97,594.74
S016,2025-12-20,244.51,2078.34
S016,2025-12-21,22.74,193.29
S016,2025-12-22,339.28,2883.88
S016,2025-12-23,158.35,1345.98
S016,2025-12-24,61.96,526.66
S016,2025-12-25,152.3,1294.55
S016,2025-12-26,118.5,1007.25
S016,2025-12-27,217.47,1848.5
S016,2025-12-28,258.89,2200.56
S016,2025-12-29,115.99,985.92
S016,2025-12-30,42.53,361.5
S016,2025-12-31,167.51,1423.84
S017,2025-01-01,115.16,978.86
S017,2025-01-02,137.72,1170.62
S017,2025-01-03,192.1,1632.85
S017,2025-01-04,125.73,1068.7
S017,2025-01-05,70.78,601.63
S017,2025-01-06,53.24,452.54
S017,2025-01-07,113.14,961.69
S017,2025-01-08,144.55,1228.68
S017,2025-01-09,9.62,81.77
S017,2025-01-10,48.45,411.83
S017,2025-01-11,58.8,499.8
S017,2025-01-12,54.65,464.52
S017,2025-01-13,164.69,1399.86
S017,2025-01-14,175.92,1495.32
S017,2025-01-15,36.83,313.06
S017,2025-01-16,41.52,352.92
S017,2025-01-17,48.93,415.9
S017,2025-01-18,37.35,317.48
S017,2025-01-19,114.91,976.74
S017,2025-01-20,25.7,218.45
S017,2025-01-21,76.24,648.04
S017,2025-01-22,77.73,660.7
S017,2025-01-23,48.32,410.72
S017,2025-01-24,90.52,769.42
S017,2025-01-25,60.14,511.19
S017,2025-01-26,26.65,226.52
S017,2025-01-27,126.1,1071.85
S017,2025-01-28,51.3,436.05
S017,2025-01-29,205.16,1743.86
S017,2025-01-30,80.05,680.42
S017,2025-01-31,136.01,1156.08
S017,2025-02-01,160.11,1360.94
S017,2025-02-02,138.99,1181.42
S017,2025-02-03,114.47,973.0
S017,2025-02-04,134.1,1139.85
S017,2025-02-05,41.44,352.24
S017,2025-02-06,59.45,505.33
S017,2025-02-07,62.28,529.38
S017,2025-02-08,137.98,1172.83
S017,2025-02-09,201.68,1714.28
S017,2025-02-10,39.2,333.2
S017,2025-02-11,67.35,572.47
S017,2025-02-12,167.12,1420.52
S017,2025-02-13,21.92,186.32
S017,2025-02-14,83.45,709.32
S017,2025-02-15,60.43,513.66
S017,2025-02-16,22.44,190.74
S017,2025-02-17,146.69,1246.86
S017,2025-02-18,100.85,857.22
S017,2025-02-19,39.41,334.98
S017,2025-02-20,62.03,527.26
S017,2025-02-21,19.4,164.9
S017,2025-02-22,32.28,274.38
S017,2025-02-23,42.42,360.57
S017,2025-02-24,139.36,1184.56
S017,2025-02-25,80.35,682.97
S017,2025-02-27,138.13,1174.1
S017,2025-02-28,147.72,1255.62
S017,2025-03-01,24.94,211.99
S017,2025-03-02,94.12,800.02
S017,2025-03-03,78.77,669.54
S017,2025-03-04,95.71,813.54
S017,2025-03-05,105.36,895.56
S017,2025-03-06,152.09,1292.77
S017,2025-03-07,133.47,1134.49
S017,2025-03-08,71.2,605.2
S017,2025-03-09,72.36,615.06
S017,2025-03-10,80.29,682.46
S017,2025-03-11,57.66,490.11
S017,2025-03-12,53.37,453.64
S017,2025-03-13,155.37,1320.64
S017,2025-03-14,156.1,1326.85
S017,2025-03-15,256.46,2179.91
S017,2025-03-16,125.63,1067.86
S017,2025-03-17,163.99,1393.92
S017,2025-03-18,161.1,1369.35
S017,2025-03-19,54.42,462.57
S017,2025-03-20,278.01,2363.08
S017,2025-03-21,74.11,629.93
S017,2025-03-22,149.91,1274.23
S017,2025-03-23,65.3,555.05
S017,2025-03-24,34.62,294.27
S017,2025-03-25,121.49,1032.66
S017,2025-03-26,76.39,649.32
S017,2025-03-27,149.74,1272.79
S017,2025-03-28,27.05,229.92
S017,2025-03-29,190.58,1619.93
S017,2025-03-30,57.86,491.81
S017,2025-03-31,135.77,1154.04
S017,2025-04-01,73.66,626.11
S017,2025-04-02,163.4,1388.9
S017,2025-04-03,43.87,372.9
S017,2025-04-04,148.08,1258.68
S017,2025-04-05,59.27,503.8
S017,2025-04-06,79.03,671.76
S017,2025-04-07,122.86,1044.31
S017,2025-04-08,33.51,284.83
S017,2025-04-09,168.49,1432.16
S017,2025-04-10,22.6,192.1
S017,2025-04-11,85.52,726.92
S017,2025-04-12,149.7,1272.45
S017,2025-04-13,187.33,1592.3
S017,2025-04-14,266.03,2261.25
S017,2025-04-15,1.26,10.71
S017,2025-04-16,54.96,467.16
S017,2025-04-17,129.9,1104.15
S017,2025-04-18,91.21,775.28
S017,2025-04-19,103.91,883.24
S017,2025-04-20,23.24,197.54
S017,2025-04-21,198.55,1687.68
S017,2025-04-22,72.19,613.62
S017,2025-04-23,39.33,334.3
S017,2025-04-24,121.17,1029.94
S017,2025-04-25,98.2,834.7
S017,2025-04-26,1.04,8.84
S017,2025-04-27,70.31,597.64
S017,2025-04-28,111.82,950.47
S017,2025-04-29,195.07,1658.1
S017,2025-04-30,115.48,981.58
S017,2025-05-01,170.25,1447.12
S017,2025-05-02,321.05,2728.92
S017,2025-05-03,19.46,165.41
S017,2025-05-04,99.56,846.26
S017,2025-05-05,119.35,1014.47
S017,2025-05-06,96.87,823.4
S017,2025-05-07,61.01,518.58
S017,2025-05-08,155.57,1322.34
S017,2025-05-09,109.1,927.35
S017,2025-05-10,148.82,1264.97
S017,2025-05-11,9.42,80.07
S017,2025-05-12,131.62,1118.77
S017,2025-05-13,63.76,541.96
S017,2025-05-14,204.83,1741.06
S017,2025-05-15,170.18,1446.53
S017,2025-05-16,94.6,804.1
S017,2025-05-17,23.05,195.92
S017,2025-05-18,153.04,1300.84
S017,2025-05-19,184.51,1568.34
S017,2025-05-20,45.71,388.54
S017,2025-05-21,91.13,774.6
S017,2025-05-22,86.95,739.08
S017,2025-05-23,151.84,1290.64
S017,2025-05-24,85.6,727.6
S017,2025-05-25,134.59,1144.02
S017,2025-05-26,45.09,383.27
S017,2025-05-27,156.71,1332.04
S017,2025-05-28,94.35,801.97
S017,2025-05-29,130.45,1108.82
S017,2025-05-30,138.29,1175.46
S017,2025-05-31,34.33,291.8
S017,2025-06-01,55.09,468.27
S017,2025-06-02,224.89,1911.56
S017,2025-06-03,135.66,1153.11
S017,2025-06-04,45.86,389.81
S017,2025-06-05,150.91,1282.73
S017,2025-06-06,185.78,1579.13
S017,2025-06-07,211.64,1798.94
S017,2025-06-08,158.52,1347.42
S017,2025-06-09,113.48,964.58
S017,2025-06-10,96.79,822.72
S017,2025-06-11,192.05,1632.43
S017,2025-06-12,40.67,345.7
S017,2025-06-13,183.71,1561.54
S017,2025-06-14,163.46,1389.41
S017,2025-06-15,77.07,655.09
S017,2025-06-16,58.67,498.7
S017,2025-06-17,118.88,1010.48
S017,2025-06-18,197.53,1679.0
S017,2025-06-19,45.1,383.35
S017,2025-06-20,144.78,1230.63
S017,2025-06-21,185.07,1573.1
S017,2025-06-22,130.01,1105.08
S017,2025-06-23,144.64,1229.44
S017,2025-06-24,59.15,502.78
S017,2025-06-25,88.71,754.04
S017,2025-06-26,140.17,1191.44
S017,2025-06-27,113.51,964.84
S017,2025-06-28,75.03,637.76
S017,2025-06-29,124.41,1057.48
S017,2025-06-30,222.98,1895.33
S017,2025-07-01,214.24,1821.04
S017,2025-07-02,73.61,625.68
S017,2025-07-03,145.17,1233.94
S017,2025-07-04,106.32,903.72
S017,2025-07-05,110.1,935.85
S017,2025-07-06,222.68,1892.78
S017,2025-07-07,205.91,1750.24
S017,2025-07-08,149.65,1272.03
S017,2025-07-09,139.56,1186.26
S017,2025-07-10,57.1,485.35
S017,2025-07-11,220.66,1875.61
S017,2025-07-12,184.2,1565.7
S017,2025-07-13,143.79,1222.21
S017,2025-07-14,190.79,1621.72
S017,2025-07-15,156.29,1328.46
S017,2025-07-16,71.65,609.03
S017,2025-07-17,217.64,1849.94
S017,2025-07-18,68.88,585.48
S017,2025-07-19,114.29,971.46
S017,2025-07-20,68.19,579.62
S017,2025-07-21,109.3,929.05
S017,2025-07-22,94.31,801.64
S017,2025-07-23,62.15,528.28
S017,2025-07-24,47.55,404.17
S017,2025-07-25,121.0,1028.5
S017,2025-07-26,169.87,1443.9
S017,2025-07-27,223.74,1901.79
S017,2025-07-28,78.04,663.34
S017,2025-07-29,90.58,769.93
S017,2025-07-30,115.51,981.84
S017,2025-07-31,19.59,166.52
S017,2025-08-01,175.06,1488.01
S017,2025-08-02,168.83,1435.06
S017,2025-08-03,218.39,1856.31
S017,2025-08-04,212.28,1804.38
S017,2025-08-05,239.72,2037.62
S017,2025-08-06,82.53,701.5
S017,2025-08-07,264.89,2251.56
S017,2025-08-08,148.73,1264.2
S017,2025-08-09,89.21,758.28
S017,2025-08-10,207.43,1763.16
S017,2025-08-11,119.79,1018.22
S017,2025-08-12,38.27,325.3
S017,2025-08-13,115.63,982.86
S017,2025-08-14,176.4,1499.4
S017,2025-08-15,154.06,1309.51
S017,2025-08-16,328.38,2791.23
S017,2025-08-17,126.76,1077.46
S017,2025-08-18,50.26,427.21
S017,2025-08-19,253.03,2150.76
S017,2025-08-20,248.08,2108.68
S017,2025-08-21,36.05,306.42
S017,2025-08-22,208.39,1771.31
S017,2025-08-23,131.05,1113.93
S017,2025-08-24,137.99,1172.92
S017,2025-08-25,345.56,2937.26
S017,2025-08-26,145.19,1234.12
S017,2025-08-27,105.48,896.58
S017,2025-08-28,57.27,486.8
S017,2025-08-29,101.72,864.62
S017,2025-08-30,217.48,1848.58
S017,2025-08-31,154.52,1313.42
S017,2025-09-01,47.23,401.46
S017,2025-09-02,390.87,3322.4
S017,2025-09-03,328.34,2790.89
S017,2025-09-04,132.12,1123.02
S017,2025-09-05,73.13,621.6
S017,2025-09-06,130.41,1108.48
S017,2025-09-07,117.53,999.0
S017,2025-09-08,178.86,1520.31
S017,2025-09-09,124.15,1055.28
S017,2025-09-10,101.03,858.76
S017,2025-09-11,117.35,997.47
S017,2025-09-12,142.22,1208.87
S017,2025-09-13,53.21,452.28
S017,2025-09-14,102.67,872.7
S017,2025-09-15,100.57,854.84
S017,2025-09-16,190.82,1621.97
S017,2025-09-17,181.39,1541.81
S017,2025-09-18,223.85,1902.72
S017,2025-09-19,140.68,1195.78
S017,2025-09-20,171.68,1459.28
S017,2025-09-21,134.26,1141.21
S017,2025-09-22,46.51,395.34
S017,2025-09-23,147.21,1251.29
S017,2025-09-24,80.72,686.12
S017,2025-09-25,123.02,1045.67
S017,2025-09-26,88.82,754.97
S017,2025-09-27,164.33,1396.8
S017,2025-09-28,346.58,2945.93
S017,2025-09-29,254.97,2167.24
S017,2025-09-30,191.74,1629.79
S017,2025-10-01,142.57,1211.84
S017,2025-10-02,275.02,2337.67
S017,2025-10-03,234.34,1991.89
S017,2025-10-04,125.26,1064.71
S017,2025-10-05,176.0,1496.0
S017,2025-10-06,124.91,1061.73
S017,2025-10-07,148.95,1266.07
S017,2025-10-08,180.57,1534.84
S017,2025-10-09,192.58,1636.93
S017,2025-10-10,283.19,2407.11
S017,2025-10-11,228.5,1942.25
S017,2025-10-12,119.73,1017.7
S017,2025-10-13,156.94,1333.99
S017,2025-10-14,137.84,1171.64
S017,2025-10-15,152.94,1299.99
S017,2025-10-16,103.35,878.47
S017,2025-10-17,187.56,1594.26
S017,2025-10-18,222.45,1890.82
S017,2025-10-19,228.73,1944.2
S017,2025-10-20,90.47,769.0
S017,2025-10-21,268.33,2280.8
S017,2025-10-22,227.57,1934.34
S017,2025-10-23,140.52,1194.42
S017,2025-10-24,109.33,929.3
S017,2025-10-25,325.87,2769.9
S017,2025-10-26,134.61,1144.19
S017,2025-10-27,219.38,1864.73
S017,2025-10-28,116.07,986.59
S017,2025-10-29,157.52,1338.92
S017,2025-10-30,182.75,1553.38
S017,2025-10-31,185.54,1577.09
S017,2025-11-01,381.04,3238.84
S017,2025-11-02,122.07,1037.6
S017,2025-11-03,152.79,1298.71
S017,2025-11-04,178.83,1520.06
S017,2025-11-05,263.28,2237.88
S017,2025-11-06,142.65,1212.53
S017,2025-11-07,187.61,1594.69
S017,2025-11-08,52.5,446.25
S017,2025-11-09,254.89,2166.56
S017,2025-11-10,146.55,1245.68
S017,2025-11-11,308.16,2619.36
S017,2025-11-12,99.6,846.6
S017,2025-11-13,215.85,1834.72
S017,2025-11-14,176.56,1500.76
S017,2025-11-15,276.48,2350.08
S017,2025-11-16,140.38,1193.23
S017,2025-11-17,111.93,951.41
S017,2025-11-18,71.82,610.47
S017,2025-11-19,299.71,2547.54
S017,2025-11-20,116.87,993.4
S017,2025-11-21,225.57,1917.34
S017,2025-11-22,171.84,1460.64
S017,2025-11-23,178.32,1515.72
S017,2025-11-24,200.75,1706.38
S017,2025-11-25,279.38,2374.73
S017,2025-11-26,295.02,2507.67
S017,2025-11-27,235.22,1999.37
S017,2025-11-28,278.97,2371.25
S017,2025-11-29,113.21,962.28
S017,2025-11-30,236.9,2013.65
S017,2025-12-01,185.22,1574.37
S017,2025-12-02,244.38,2077.23
S017,2025-12-03,77.12,655.52
S017,2025-12-04,121.54,1033.09
S017,2025-12-05,183.53,1560.0
S017,2025-12-06,116.51,990.34
S017,2025-12-07,223.97,1903.74
S017,2025-12-08,459.05,3901.92
S017,2025-12-09,95.91,815.24
S017,2025-12-10,379.53,3226.0
S017,2025-12-11,214.8,1825.8
S017,2025-12-12,262.77,2233.54
S017,2025-12-13,89.05,756.92
S017,2025-12-14,138.34,1175.89
S017,2025-12-15,216.29,1838.46
S017,2025-12-16,123.54,1050.09
S017,2025-12-17,218.28,1855.38
S017,2025-12-18,130.09,1105.77
S017,2025-12-19,27.53,234.0
S017,2025-12-20,296.7,2521.95
S017,2025-12-21,138.88,1180.48
S017,2025-12-22,173.19,1472.12
S017,2025-12-23,125.95,1070.58
S017,2025-12-24,244.96,2082.16
S017,2025-12-25,86.97,739.24
S017,2025-12-26,197.27,1676.8
S017,2025-12-27,117.87,1001.9
S017,2025-12-28,335.52,2851.92
S017,2025-12-29,173.85,1477.72
S017,2025-12-30,151.04,1283.84
S017,2025-12-31,209.05,1776.93
S018,2025-01-01,177.1,1505.35
S018,2025-01-02,272.8,2318.8
S018,2025-01-03,185.65,1578.02
S018,2025-01-04,104.57,888.84
S018,2025-01-05,197.85,1681.72
S018,2025-01-06,269.74,2292.79
S018,2025-01-07,44.4,377.4
S018,2025-01-08,191.04,1623.84
S018,2025-01-09,137.69,1170.36
S018,2025-01-10,110.38,938.23
S018,2025-01-11,51.33,436.3
S018,2025-01-12,154.99,1317.42
S018,2025-01-13,60.98,518.33
S018,2025-01-14,148.73,1264.2
S018,2025-01-15,104.57,888.84
S018,2025-01-16,1.95,16.58
S018,2025-01-17,115.37,980.64
S018,2025-01-18,55.77,474.04
S018,2025-01-19,112.83,959.06
S018,2025-01-20,69.78,593.13
S018,2025-01-21,107.34,912.39
S018,2025-01-22,161.56,1373.26
S018,2025-01-23,71.51,607.84
S018,2025-01-24,36.11,306.94
S018,2025-01-25,72.63,617.36
S018,2025-01-26,76.06,646.51
S018,2025-01-27,25.52,216.92
S018,2025-01-28,28.91,245.74
S018,2025-01-29,77.32,657.22
S018,2025-01-30,137.19,1166.12
S018,2025-01-31,68.1,578.85
S018,2025-02-01,63.26,537.71
S018,2025-02-02,10.9,92.65
S018,2025-02-03,238.76,2029.46
S018,2025-02-04,57.62,489.77
S018,2025-02-05,99.6,846.6
S018,2025-02-06,89.73,762.7
S018,2025-02-07,108.34,920.89
S018,2025-02-08,60.48,514.08
S018,2025-02-09,150.38,1278.23
S018,2025-02-10,112.31,954.64
S018,2025-02-11,131.07,1114.1
S018,2025-02-12,49.7,422.45
S018,2025-02-13,74.3,631.55
S018,2025-02-14,104.23,885.96
S018,2025-02-15,135.44,1151.24
S018,2025-02-16,21.4,181.9
S018,2025-02-17,204.44,1737.74
S018,2025-02-18,137.17,1165.94
S018,2025-02-19,53.01,450.58
S018,2025-02-20,116.7,991.95
S018,2025-02-21,127.84,1086.64
S018,2025-02-22,49.98,424.83
S018,2025-02-23,32.66,277.61
S018,2025-02-24,131.1,1114.35
S018,2025-02-25,47.48,403.58
S018,2025-02-26,46.72,397.12
S018,2025-02-27,210.79,1791.72
S018,2025-02-28,234.01,1989.08
S018,2025-03-01,162.66,1382.61
S018,2025-03-02,62.4,530.4
S018,2025-03-03,68.11,578.93
S018,2025-03-04,64.74,550.29
S018,2025-03-05,96.07,816.59
S018,2025-03-06,82.46,700.91
S018,2025-03-07,203.99,1733.92
S018,2025-03-08,93.37,793.64
S018,2025-03-09,82.95,705.08
S018,2025-03-10,50.0,425.0
S018,2025-03-11,113.89,968.06
S018,2025-03-12,187.67,1595.2
S018,2025-03-13,71.3,606.05
S018,2025-03-14,55.53,472.0
S018,2025-03-15,124.05,1054.42
S018,2025-03-16,126.56,1075.76
S018,2025-03-17,52.73,448.2
S018,2025-03-18,42.03,357.26
S018,2025-03-19,246.18,2092.53
S018,2025-03-20,87.13,740.6
S018,2025-03-21,226.91,1928.74
S018,2025-03-22,172.09,1462.76
S018,2025-03-23,119.98,1019.83
S018,2025-03-24,122.94,1044.99
S018,2025-03-25,153.28,1302.88
S018,2025-03-26,233.52,1984.92
S018,2025-03-27,249.08,2117.18
S018,2025-03-28,162.18,1378.53
S018,2025-03-29,82.46,700.91
S018,2025-03-30,85.24,724.54
S018,2025-03-31,185.43,1576.16
S018,2025-04-01,98.08,833.68
S018,2025-04-02,208.94,1775.99
S018,2025-04-03,174.11,1479.94
S018,2025-04-04,140.09,1190.77
S018,2025-04-05,155.51,1321.84
S018,2025-04-06,71.03,603.76
S018,2025-04-07,388.54,3302.59
S018,2025-04-08,308.9,2625.65
S018,2025-04-09,109.26,928.71
S018,2025-04-10,200.38,1703.23
S018,2025-04-11,236.72,2012.12
S018,2025-04-12,224.34,1906.89
S018,2025-04-13,263.4,2238.9
S018,2025-04-14,256.09,2176.76
S018,2025-04-15,245.55,2087.18
S018,2025-04-16,252.64,2147.44
S018,2025-04-17,223.82,1902.47
S018,2025-04-18,129.7,1102.45
S018,2025-04-19,195.14,1658.69
S018,2025-04-20,109.77,933.04
S018,2025-04-21,179.67,1527.2
S018,2025-04-22,227.97,1937.74
S018,2025-04-23,115.76,983.96
S018,2025-04-24,232.91,1979.74
S018,2025-04-25,217.9,1852.15
S018,2025-04-26,269.99,2294.92
S018,2025-04-27,108.93,925.91
S018,2025-04-28,233.51,1984.84
S018,2025-04-29,118.68,1008.78
S018,2025-04-30,118.82,1009.97
S018,2025-05-01,32.07,272.6
S018,2025-05-02,139.48,1185.58
S018,2025-05-03,121.3,1031.05
S018,2025-05-04,81.09,689.26
S018,2025-05-05,123.36,1048.56
S018,2025-05-06,128.63,1093.36
S018,2025-05-07,231.73,1969.7
S018,2025-05-08,138.15,1174.28
S018,2025-05-09,117.67,1000.2
S018,2025-05-10,155.61,1322.69
S018,2025-05-11,169.27,1438.8
S018,2025-05-12,83.13,706.6
S018,2025-05-13,125.26,1064.71
S018,2025-05-14,261.32,2221.22
S018,2025-05-15,109.33,929.3
S018,2025-05-16,277.84,2361.64
S018,2025-05-17,112.08,952.68
S018,2025-05-18,153.58,1305.43
S018,2025-05-19,179.38,1524.73
S018,2025-05-20,344.43,2927.66
S018,2025-05-21,94.86,806.31
S018,2025-05-22,146.64,1246.44
S018,2025-05-23,220.14,1871.19
S018,2025-05-24,152.02,1292.17
S018,2025-05-25,29.83,253.55
S018,2025-05-26,399.01,3391.58
S018,2025-05-27,188.74,1604.29
S018,2025-05-28,124.67,1059.7
S018,2025-05-29,32.01,272.08
S018,2025-05-30,71.25,605.62
S018,2025-05-31,69.78,593.13
S018,2025-06-01,147.23,1251.46
S018,2025-06-02,62.75,533.38
S018,2025-06-03,178.22,1514.87
S018,2025-06-04,60.98,518.33
S018,2025-06-05,132.08,1122.68
S018,2025-06-06,107.64,914.94
S018,2025-06-07,83.39,708.82
S018,2025-06-08,269.1,2287.35
S018,2025-06-09,167.44,1423.24
S018,2025-06-10,156.32,1328.72
S018,2025-06-11,151.46,1287.41
S018,2025-06-12,45.8,389.3
S018,2025-06-13,143.02,1215.67
S018,2025-06-14,118.71,1009.04
S018,2025-06-15,170.58,1449.93
S018,2025-06-16,112.82,958.97
S018,2025-06-17,126.08,1071.68
S018,2025-06-18,168.8,1434.8
S018,2025-06-19,125.94,1070.49
S018,2025-06-20,198.7,1688.95
